Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Cupper.Points
-0.47376741407728135,0.6618285733321844,0.9912010883021907,1.4420006404027514,1.6263040066329506,1.1362805512837695,0.7644766284779169
1.1098899282070755,0.6618285733321844,1.2199465169423513,0.6602376419556635,0.19293895929778762,1.1362805512837695,0.7644766284779169
0.8248316065958918,0.42775063304932986,0.5051170524418498,1.191836480899683,0.5000886122981792,0.878526867789096,1.3499913521133657
1.1098899282070755,0.8959065136150388,0.5051170524418498,1.4420006404027514,1.0461324398544325,0.42029809713189753,0.577111916914573
0.8248316065958918,0.8959065136150388,1.2199465169423513,0.6602376419556635,0.19293895929778762,0.878526867789096,0.9752619289866782
0.5714464318303945,0.8959065136150388,0.7624556596620299,1.191836480899683,0.7731105260763058,0.878526867789096,0.7644766284779169
1.363275102972573,1.1592441964332494,0.7624556596620299,0.12863880301164385,0.19293895929778762,0.42029809713189753,1.5607766526221272
0.31806125706489713,0.42775063304932986,0.5051170524418498,0.6602376419556635,0.19293895929778762,2.797359844916113,0.7644766284779169
0.5714464318303945,0.6618285733321844,1.2199465169423513,0.6602376419556635,0.19293895929778762,1.3653949366123688,0.9752619289866782
0.5714464318303945,0.6618285733321844,0.9912010883021907,1.6921647999058198,0.7731105260763058,0.6494124824604968,0.577111916914573
0.31806125706489713,0.8959065136150388,1.2199465169423513,1.4420006404027514,0.19293895929778762,1.1362805512837695,0.577111916914573
0.5714464318303945,0.8959065136150388,0.9912010883021907,1.4420006404027514,1.0461324398544325,0.42029809713189753,0.577111916914573
-0.47376741407728135,0.42775063304932986,0.9912010883021907,0.6602376419556635,1.8993259204110773,0.878526867789096,1.3499913521133657
1.363275102972573,1.393322136716104,0.9912010883021907,0.6602376419556635,0.19293895929778762,0.6494124824604968,0.577111916914573
2.94693244525693,1.393322136716104,0.27637162380168906,0.6602376419556635,-0.08008295448033896,0.878526867789096,-0.008402806720876047
1.1098899282070755,0.42775063304932986,1.4772851241625315,0.6602376419556635,0.5000886122981792,0.16254441363722402,1.162626640550022
1.1098899282070755,0.6618285733321844,0.7624556596620299,0.6602376419556635,1.0461324398544325,0.6494124824604968,0.7644766284779169
0.5714464318303945,1.1592441964332494,0.7624556596620299,0.9104018014587318,0.7731105260763058,0.42029809713189753,0.9752619289866782
1.1098899282070755,0.8959065136150388,1.2199465169423513,0.9104018014587318,0.19293895929778762,0.16254441363722402,0.9752619289866782
1.6166602777380703,0.42775063304932986,1.2199465169423513,0.9104018014587318,0.5000886122981792,0.42029809713189753,0.577111916914573
0.31806125706489713,1.393322136716104,0.9912010883021907,0.9104018014587318,0.7731105260763058,0.16254441363722402,0.9752619289866782
1.901718599349254,0.8959065136150388,0.7624556596620299,0.9104018014587318,0.5000886122981792,0.878526867789096,-0.008402806720876047
1.1098899282070755,0.8959065136150388,0.7624556596620299,1.4420006404027514,0.5000886122981792,0.6494124824604968,0.38974720535122914
